date,sku,category,unit_price,lead_time_days,promotion,inventory,demand
2025-02-14,SKU-001,Electronics,155.48,2,0,408.89,50.83
2025-02-15,SKU-001,Electronics,155.48,2,0,516.8,60.93
2025-02-16,SKU-001,Electronics,155.48,2,1,358.85,76.8
2025-02-17,SKU-001,Electronics,155.48,2,0,407.44,50.9
2025-02-18,SKU-001,Electronics,155.48,2,0,447.61,54.56
2025-02-19,SKU-001,Electronics,155.48,2,0,390.01,52.95
2025-02-20,SKU-001,Electronics,155.48,2,1,360.51,60.21
2025-02-21,SKU-001,Electronics,155.48,2,0,383.72,50.68
2025-02-22,SKU-001,Electronics,155.48,2,0,417.06,59.51
2025-02-23,SKU-001,Electronics,155.48,2,0,528.95,59.07
2025-02-24,SKU-001,Electronics,155.48,2,0,306.07,60.17
2025-02-25,SKU-001,Electronics,155.48,2,0,202.67,55.94
2025-02-26,SKU-001,Electronics,155.48,2,0,406.25,52.75
2025-02-27,SKU-001,Electronics,155.48,2,0,248.04,52.3
2025-02-28,SKU-001,Electronics,155.48,2,0,374.47,55.44
2025-03-01,SKU-001,Electronics,155.48,2,1,494.25,69.08
2025-03-02,SKU-001,Electronics,155.48,2,0,276.79,55.97
2025-03-03,SKU-001,Electronics,155.48,2,1,565.73,66.17
2025-03-04,SKU-001,Electronics,155.48,2,0,415.12,51.6
2025-03-05,SKU-001,Electronics,155.48,2,0,447.8,53.7
2025-03-06,SKU-001,Electronics,155.48,2,0,456.58,53.02
2025-03-07,SKU-001,Electronics,155.48,2,0,300.77,43.98
2025-03-08,SKU-001,Electronics,155.48,2,0,248.54,59.63
2025-03-09,SKU-001,Electronics,155.48,2,0,325.51,50.56
2025-03-10,SKU-001,Electronics,155.48,2,0,443.98,52.97
2025-03-11,SKU-001,Electronics,155.48,2,0,148.07,47.75
2025-03-12,SKU-001,Electronics,155.48,2,1,257.28,74.27
2025-03-13,SKU-001,Electronics,155.48,2,0,388.62,50.75
2025-03-14,SKU-001,Electronics,155.48,2,0,300.89,52.59
2025-03-15,SKU-001,Electronics,155.48,2,0,359.27,62.37
2025-03-16,SKU-001,Electronics,155.48,2,0,255.55,59.52
2025-03-17,SKU-001,Electronics,155.48,2,0,330.67,48.1
2025-03-18,SKU-001,Electronics,155.48,2,1,346.75,68.79
2025-03-19,SKU-001,Electronics,155.48,2,0,233.17,50.66
2025-03-20,SKU-001,Electronics,155.48,2,0,405.44,55.18
2025-03-21,SKU-001,Electronics,155.48,2,0,369.31,53.2
2025-03-22,SKU-001,Electronics,155.48,2,0,313.3,55.53
2025-03-23,SKU-001,Electronics,155.48,2,1,488.22,79.01
2025-03-24,SKU-001,Electronics,155.48,2,0,326.74,51.9
2025-03-25,SKU-001,Electronics,155.48,2,0,402.04,59.18
2025-03-26,SKU-001,Electronics,155.48,2,0,377.73,53.81
2025-03-27,SKU-001,Electronics,155.48,2,1,387.33,68.27
2025-03-28,SKU-001,Electronics,155.48,2,0,480.05,57.44
2025-03-29,SKU-001,Electronics,155.48,2,0,225.26,63.11
2025-03-30,SKU-001,Electronics,155.48,2,0,427.17,58.38
2025-03-31,SKU-001,Electronics,155.48,2,0,447.9,52.57
2025-04-01,SKU-001,Electronics,155.48,2,0,368.45,54.69
2025-04-02,SKU-001,Electronics,155.48,2,0,389.51,46.18
2025-04-03,SKU-001,Electronics,155.48,2,0,478.95,56.55
2025-04-04,SKU-001,Electronics,155.48,2,0,235.98,53.07
2025-04-05,SKU-001,Electronics,155.48,2,0,383.04,62.81
2025-04-06,SKU-001,Electronics,155.48,2,0,272.39,62.21
2025-04-07,SKU-001,Electronics,155.48,2,0,336.28,55.49
2025-04-08,SKU-001,Electronics,155.48,2,0,407.77,52.23
2025-04-09,SKU-001,Electronics,155.48,2,0,348.32,54.52
2025-04-10,SKU-001,Electronics,155.48,2,0,376.83,52.08
2025-04-11,SKU-001,Electronics,155.48,2,0,196.67,53.03
2025-04-12,SKU-001,Electronics,155.48,2,0,375.99,51.98
2025-04-13,SKU-001,Electronics,155.48,2,1,321.4,78.27
2025-04-14,SKU-001,Electronics,155.48,2,0,173.85,55.33
2025-04-15,SKU-001,Electronics,155.48,2,1,259.97,71.44
2025-04-16,SKU-001,Electronics,155.48,2,0,183.26,48.94
2025-04-17,SKU-001,Electronics,155.48,2,0,227.48,53.37
2025-04-18,SKU-001,Electronics,155.48,2,0,217.63,53.61
2025-04-19,SKU-001,Electronics,155.48,2,0,449.93,54.75
2025-04-20,SKU-001,Electronics,155.48,2,0,313.56,65.52
2025-04-21,SKU-001,Electronics,155.48,2,1,528.41,72.49
2025-04-22,SKU-001,Electronics,155.48,2,0,359.77,53.55
2025-04-23,SKU-001,Electronics,155.48,2,0,185.33,54.49
2025-04-24,SKU-001,Electronics,155.48,2,0,136.89,44.73
2025-04-25,SKU-001,Electronics,155.48,2,0,203.35,54.06
2025-04-26,SKU-001,Electronics,155.48,2,0,534.31,62.52
2025-04-27,SKU-001,Electronics,155.48,2,0,169.41,54.42
2025-04-28,SKU-001,Electronics,155.48,2,0,482.57,53.82
2025-04-29,SKU-001,Electronics,155.48,2,1,330.6,56.31
2025-04-30,SKU-001,Electronics,155.48,2,0,196.9,55.82
2025-05-01,SKU-001,Electronics,155.48,2,1,586.18,70.33
2025-05-02,SKU-001,Electronics,155.48,2,0,405.3,47.7
2025-05-03,SKU-001,Electronics,155.48,2,0,256.41,60.79
2025-05-04,SKU-001,Electronics,155.48,2,0,293.22,62.72
2025-05-05,SKU-001,Electronics,155.48,2,0,199.76,47.59
2025-05-06,SKU-001,Electronics,155.48,2,0,339.7,52.03
2025-05-07,SKU-001,Electronics,155.48,2,0,304.24,45.12
2025-05-08,SKU-001,Electronics,155.48,2,1,554.11,73.17
2025-05-09,SKU-001,Electronics,155.48,2,0,285.08,49.09
2025-05-10,SKU-001,Electronics,155.48,2,0,358.54,53.2
2025-05-11,SKU-001,Electronics,155.48,2,0,208.66,55.12
2025-05-12,SKU-001,Electronics,155.48,2,0,248.48,52.93
2025-05-13,SKU-001,Electronics,155.48,2,0,326.24,53.96
2025-05-14,SKU-001,Electronics,155.48,2,1,385.8,71.39
2025-05-15,SKU-001,Electronics,155.48,2,1,303.43,65.95
2025-05-16,SKU-001,Electronics,155.48,2,0,253.25,48.8
2025-05-17,SKU-001,Electronics,155.48,2,0,328.11,55.76
2025-05-18,SKU-001,Electronics,155.48,2,0,406.8,51.79
2025-05-19,SKU-001,Electronics,155.48,2,1,522.51,68.13
2025-05-20,SKU-001,Electronics,155.48,2,0,462.65,50.08
2025-05-21,SKU-001,Electronics,155.48,2,1,393.26,62.0
2025-05-22,SKU-001,Electronics,155.48,2,0,151.34,54.24
2025-05-23,SKU-001,Electronics,155.48,2,0,334.41,52.35
2025-05-24,SKU-001,Electronics,155.48,2,0,487.62,55.95
2025-05-25,SKU-001,Electronics,155.48,2,0,303.53,53.48
2025-05-26,SKU-001,Electronics,155.48,2,0,212.58,46.92
2025-05-27,SKU-001,Electronics,155.48,2,0,168.39,44.35
2025-05-28,SKU-001,Electronics,155.48,2,0,416.15,47.81
2025-05-29,SKU-001,Electronics,155.48,2,0,267.85,47.99
2025-05-30,SKU-001,Electronics,155.48,2,0,377.23,52.89
2025-05-31,SKU-001,Electronics,155.48,2,0,408.04,57.46
2025-06-01,SKU-001,Electronics,155.48,2,0,337.87,51.37
2025-06-02,SKU-001,Electronics,155.48,2,0,126.83,44.9
2025-06-03,SKU-001,Electronics,155.48,2,0,443.03,59.1
2025-06-04,SKU-001,Electronics,155.48,2,0,302.47,46.92
2025-06-05,SKU-001,Electronics,155.48,2,0,223.03,43.36
2025-06-06,SKU-001,Electronics,155.48,2,0,206.98,47.33
2025-06-07,SKU-001,Electronics,155.48,2,1,321.4,71.18
2025-06-08,SKU-001,Electronics,155.48,2,1,288.55,61.96
2025-06-09,SKU-001,Electronics,155.48,2,0,222.27,47.94
2025-06-10,SKU-001,Electronics,155.48,2,0,138.37,49.4
2025-06-11,SKU-001,Electronics,155.48,2,0,439.81,51.48
2025-06-12,SKU-001,Electronics,155.48,2,0,349.95,45.4
2025-06-13,SKU-001,Electronics,155.48,2,0,270.57,48.01
2025-06-14,SKU-001,Electronics,155.48,2,0,455.08,56.23
2025-06-15,SKU-001,Electronics,155.48,2,0,181.05,53.87
2025-06-16,SKU-001,Electronics,155.48,2,1,483.51,59.33
2025-06-17,SKU-001,Electronics,155.48,2,0,211.31,44.13
2025-06-18,SKU-001,Electronics,155.48,2,1,297.83,63.27
2025-06-19,SKU-001,Electronics,155.48,2,0,220.28,46.96
2025-06-20,SKU-001,Electronics,155.48,2,0,280.14,48.59
2025-06-21,SKU-001,Electronics,155.48,2,0,236.19,51.93
2025-06-22,SKU-001,Electronics,155.48,2,0,425.65,53.4
2025-06-23,SKU-001,Electronics,155.48,2,0,382.68,44.82
2025-06-24,SKU-001,Electronics,155.48,2,0,193.48,46.94
2025-06-25,SKU-001,Electronics,155.48,2,0,431.35,45.56
2025-06-26,SKU-001,Electronics,155.48,2,0,130.65,43.18
2025-06-27,SKU-001,Electronics,155.48,2,0,268.22,44.32
2025-06-28,SKU-001,Electronics,155.48,2,0,416.37,47.9
2025-06-29,SKU-001,Electronics,155.48,2,0,349.44,51.99
2025-06-30,SKU-001,Electronics,155.48,2,0,176.58,43.33
2025-07-01,SKU-001,Electronics,155.48,2,0,208.82,47.25
2025-07-02,SKU-001,Electronics,155.48,2,0,193.87,42.27
2025-07-03,SKU-001,Electronics,155.48,2,0,186.0,43.71
2025-07-04,SKU-001,Electronics,155.48,2,0,166.87,46.38
2025-07-05,SKU-001,Electronics,155.48,2,0,370.63,57.49
2025-07-06,SKU-001,Electronics,155.48,2,0,356.8,43.43
2025-07-07,SKU-001,Electronics,155.48,2,0,331.19,51.47
2025-07-08,SKU-001,Electronics,155.48,2,1,241.86,52.85
2025-07-09,SKU-001,Electronics,155.48,2,0,289.62,43.31
2025-07-10,SKU-001,Electronics,155.48,2,0,320.96,41.88
2025-07-11,SKU-001,Electronics,155.48,2,0,284.85,47.57
2025-07-12,SKU-001,Electronics,155.48,2,0,295.99,50.97
2025-07-13,SKU-001,Electronics,155.48,2,0,176.47,53.27
2025-07-14,SKU-001,Electronics,155.48,2,0,252.12,43.31
2025-07-15,SKU-001,Electronics,155.48,2,0,291.44,43.47
2025-07-16,SKU-001,Electronics,155.48,2,0,127.92,39.04
2025-07-17,SKU-001,Electronics,155.48,2,0,356.83,50.73
2025-07-18,SKU-001,Electronics,155.48,2,0,261.33,38.1
2025-07-19,SKU-001,Electronics,155.48,2,1,448.63,60.93
2025-07-20,SKU-001,Electronics,155.48,2,0,355.98,51.99
2025-07-21,SKU-001,Electronics,155.48,2,0,119.03,44.1
2025-07-22,SKU-001,Electronics,155.48,2,1,381.48,53.82
2025-07-23,SKU-001,Electronics,155.48,2,0,278.78,44.5
2025-07-24,SKU-001,Electronics,155.48,2,0,257.29,43.14
2025-07-25,SKU-001,Electronics,155.48,2,0,117.53,33.25
2025-07-26,SKU-001,Electronics,155.48,2,0,237.86,48.41
2025-07-27,SKU-001,Electronics,155.48,2,0,346.01,39.9
2025-07-28,SKU-001,Electronics,155.48,2,1,194.47,55.31
2025-07-29,SKU-001,Electronics,155.48,2,0,145.57,36.71
2025-07-30,SKU-001,Electronics,155.48,2,0,256.61,45.63
2025-07-31,SKU-001,Electronics,155.48,2,0,315.35,42.71
2025-08-01,SKU-001,Electronics,155.48,2,0,158.46,44.44
2025-08-02,SKU-001,Electronics,155.48,2,1,314.65,62.85
2025-08-03,SKU-001,Electronics,155.48,2,1,534.16,67.61
2025-08-04,SKU-001,Electronics,155.48,2,1,366.11,50.18
2025-08-05,SKU-001,Electronics,155.48,2,0,353.95,41.8
2025-08-06,SKU-001,Electronics,155.48,2,0,187.93,45.0
2025-08-07,SKU-001,Electronics,155.48,2,1,476.83,56.43
2025-08-08,SKU-001,Electronics,155.48,2,0,248.96,39.09
2025-08-09,SKU-001,Electronics,155.48,2,0,246.97,46.33
2025-08-10,SKU-001,Electronics,155.48,2,0,107.56,36.12
2025-08-11,SKU-001,Electronics,155.48,2,0,275.93,40.41
2025-08-12,SKU-001,Electronics,155.48,2,0,116.62,40.63
2025-08-13,SKU-001,Electronics,155.48,2,0,177.74,49.55
2025-08-14,SKU-001,Electronics,155.48,2,1,390.24,55.87
2025-08-15,SKU-001,Electronics,155.48,2,1,474.52,53.33
2025-08-16,SKU-001,Electronics,155.48,2,0,322.61,49.41
2025-08-17,SKU-001,Electronics,155.48,2,0,347.85,43.76
2025-08-18,SKU-001,Electronics,155.48,2,0,207.75,39.63
2025-08-19,SKU-001,Electronics,155.48,2,0,389.76,44.65
2025-08-20,SKU-001,Electronics,155.48,2,0,191.76,48.02
2025-08-21,SKU-001,Electronics,155.48,2,0,289.51,35.63
2025-08-22,SKU-001,Electronics,155.48,2,0,131.89,38.31
2025-08-23,SKU-001,Electronics,155.48,2,0,323.08,45.09
2025-08-24,SKU-001,Electronics,155.48,2,0,285.42,42.19
2025-08-25,SKU-001,Electronics,155.48,2,0,333.67,40.93
2025-08-26,SKU-001,Electronics,155.48,2,0,290.37,42.43
2025-08-27,SKU-001,Electronics,155.48,2,0,188.32,32.33
2025-08-28,SKU-001,Electronics,155.48,2,0,189.13,36.64
2025-08-29,SKU-001,Electronics,155.48,2,0,271.81,36.55
2025-08-30,SKU-001,Electronics,155.48,2,0,146.95,39.53
2025-08-31,SKU-001,Electronics,155.48,2,0,227.22,34.03
2025-09-01,SKU-001,Electronics,155.48,2,0,252.17,31.81
2025-09-02,SKU-001,Electronics,155.48,2,0,186.3,35.19
2025-09-03,SKU-001,Electronics,155.48,2,0,213.6,31.11
2025-09-04,SKU-001,Electronics,155.48,2,1,234.02,48.68
2025-09-05,SKU-001,Electronics,155.48,2,0,143.04,37.62
2025-09-06,SKU-001,Electronics,155.48,2,0,200.25,38.47
2025-09-07,SKU-001,Electronics,155.48,2,0,223.54,38.54
2025-09-08,SKU-001,Electronics,155.48,2,0,217.06,37.77
2025-09-09,SKU-001,Electronics,155.48,2,0,236.48,40.41
2025-09-10,SKU-001,Electronics,155.48,2,0,312.41,40.18
2025-09-11,SKU-001,Electronics,155.48,2,1,422.98,49.77
2025-09-12,SKU-001,Electronics,155.48,2,0,198.07,40.9
2025-09-13,SKU-001,Electronics,155.48,2,1,389.85,48.9
2025-09-14,SKU-001,Electronics,155.48,2,0,161.46,39.17
2025-09-15,SKU-001,Electronics,155.48,2,0,260.52,39.58
2025-09-16,SKU-001,Electronics,155.48,2,0,309.01,38.34
2025-09-17,SKU-001,Electronics,155.48,2,0,215.19,29.81
2025-09-18,SKU-001,Electronics,155.48,2,1,355.13,54.02
2025-09-19,SKU-001,Electronics,155.48,2,0,223.95,36.7
2025-09-20,SKU-001,Electronics,155.48,2,0,212.38,46.44
2025-09-21,SKU-001,Electronics,155.48,2,0,190.72,44.39
2025-09-22,SKU-001,Electronics,155.48,2,0,243.51,40.92
2025-09-23,SKU-001,Electronics,155.48,2,0,258.78,35.0
2025-09-24,SKU-001,Electronics,155.48,2,0,147.58,40.59
2025-09-25,SKU-001,Electronics,155.48,2,0,272.32,42.42
2025-09-26,SKU-001,Electronics,155.48,2,0,128.37,34.76
2025-09-27,SKU-001,Electronics,155.48,2,0,265.34,41.79
2025-09-28,SKU-001,Electronics,155.48,2,0,287.99,43.34
2025-09-29,SKU-001,Electronics,155.48,2,0,318.06,36.13
2025-09-30,SKU-001,Electronics,155.48,2,0,224.1,36.65
2025-10-01,SKU-001,Electronics,155.48,2,0,225.82,41.03
2025-10-02,SKU-001,Electronics,155.48,2,0,122.83,36.27
2025-10-03,SKU-001,Electronics,155.48,2,0,178.52,31.07
2025-10-04,SKU-001,Electronics,155.48,2,0,311.67,42.81
2025-10-05,SKU-001,Electronics,155.48,2,0,183.36,39.6
2025-10-06,SKU-001,Electronics,155.48,2,0,196.18,38.73
2025-10-07,SKU-001,Electronics,155.48,2,0,219.14,29.44
2025-10-08,SKU-001,Electronics,155.48,2,0,348.88,39.99
2025-10-09,SKU-001,Electronics,155.48,2,0,350.58,37.15
2025-10-10,SKU-001,Electronics,155.48,2,0,192.62,33.61
2025-10-11,SKU-001,Electronics,155.48,2,0,201.57,43.16
2025-10-12,SKU-001,Electronics,155.48,2,0,291.6,42.16
2025-10-13,SKU-001,Electronics,155.48,2,0,163.62,33.61
2025-10-14,SKU-001,Electronics,155.48,2,0,311.95,40.59
2025-10-15,SKU-001,Electronics,155.48,2,0,358.71,40.72
2025-10-16,SKU-001,Electronics,155.48,2,0,350.82,39.42
2025-10-17,SKU-001,Electronics,155.48,2,0,284.72,39.78
2025-10-18,SKU-001,Electronics,155.48,2,0,288.93,42.76
2025-10-19,SKU-001,Electronics,155.48,2,0,255.09,46.85
2025-10-20,SKU-001,Electronics,155.48,2,0,264.3,34.11
2025-10-21,SKU-001,Electronics,155.48,2,1,262.26,43.06
2025-10-22,SKU-001,Electronics,155.48,2,0,199.86,36.02
2025-10-23,SKU-001,Electronics,155.48,2,0,347.78,40.84
2025-10-24,SKU-001,Electronics,155.48,2,0,288.09,35.08
2025-10-25,SKU-001,Electronics,155.48,2,0,330.92,41.55
2025-10-26,SKU-001,Electronics,155.48,2,0,240.14,42.02
2025-10-27,SKU-001,Electronics,155.48,2,0,354.73,37.73
2025-10-28,SKU-001,Electronics,155.48,2,1,382.54,47.58
2025-10-29,SKU-001,Electronics,155.48,2,0,281.07,37.52
2025-10-30,SKU-001,Electronics,155.48,2,0,155.83,37.34
2025-10-31,SKU-001,Electronics,155.48,2,0,180.42,46.59
2025-11-01,SKU-001,Electronics,155.48,2,0,229.75,39.63
2025-11-02,SKU-001,Electronics,155.48,2,1,317.84,51.22
2025-11-03,SKU-001,Electronics,155.48,2,0,121.52,35.67
2025-11-04,SKU-001,Electronics,155.48,2,0,203.39,38.7
2025-11-05,SKU-001,Electronics,155.48,2,1,317.29,46.72
2025-11-06,SKU-001,Electronics,155.48,2,0,169.74,40.17
2025-11-07,SKU-001,Electronics,155.48,2,0,150.37,40.34
2025-11-08,SKU-001,Electronics,155.48,2,0,208.73,42.43
2025-11-09,SKU-001,Electronics,155.48,2,0,258.6,43.83
2025-11-10,SKU-001,Electronics,155.48,2,0,240.41,31.89
2025-11-11,SKU-001,Electronics,155.48,2,0,322.82,37.54
2025-11-12,SKU-001,Electronics,155.48,2,0,260.07,39.47
2025-11-13,SKU-001,Electronics,155.48,2,1,175.69,45.97
2025-11-14,SKU-001,Electronics,155.48,2,0,266.88,38.5
2025-11-15,SKU-001,Electronics,155.48,2,0,373.05,43.54
2025-11-16,SKU-001,Electronics,155.48,2,0,276.33,39.95
2025-11-17,SKU-001,Electronics,155.48,2,0,131.85,40.02
2025-11-18,SKU-001,Electronics,155.48,2,0,192.66,44.18
2025-11-19,SKU-001,Electronics,155.48,2,0,327.3,38.31
2025-11-20,SKU-001,Electronics,155.48,2,0,242.25,35.19
2025-11-21,SKU-001,Electronics,155.48,2,0,252.15,38.19
2025-11-22,SKU-001,Electronics,155.48,2,0,415.6,43.91
2025-11-23,SKU-001,Electronics,155.48,2,1,195.39,59.78
2025-11-24,SKU-001,Electronics,155.48,2,0,174.95,44.36
2025-11-25,SKU-001,Electronics,155.48,2,1,169.95,54.28
2025-11-26,SKU-001,Electronics,155.48,2,0,250.65,40.82
2025-11-27,SKU-001,Electronics,155.48,2,0,308.24,41.72
2025-11-28,SKU-001,Electronics,155.48,2,0,272.2,34.82
2025-11-29,SKU-001,Electronics,155.48,2,0,346.38,43.15
2025-11-30,SKU-001,Electronics,155.48,2,0,395.11,48.56
2025-12-01,SKU-001,Electronics,155.48,2,0,226.33,40.41
2025-12-02,SKU-001,Electronics,155.48,2,1,270.17,50.97
2024-01-01,SKU-002,Grocery,219.91,3,0,259.03,57.62
2024-01-02,SKU-002,Grocery,219.91,3,0,285.68,55.73
2024-01-03,SKU-002,Grocery,219.91,3,0,456.13,61.99
2024-01-04,SKU-002,Grocery,219.91,3,0,444.73,60.55
2024-01-05,SKU-002,Grocery,219.91,3,0,260.44,55.05
2024-01-06,SKU-002,Grocery,219.91,3,0,351.54,67.05
2024-01-07,SKU-002,Grocery,219.91,3,0,399.42,63.63
2024-01-08,SKU-002,Grocery,219.91,3,1,281.22,66.66
2024-01-09,SKU-002,Grocery,219.91,3,0,155.7,54.47
2024-01-10,SKU-002,Grocery,219.91,3,1,390.66,75.99
2024-01-11,SKU-002,Grocery,219.91,3,0,487.94,58.21
2024-01-12,SKU-002,Grocery,219.91,3,0,532.09,56.62
2024-01-13,SKU-002,Grocery,219.91,3,0,277.67,74.48
2024-01-14,SKU-002,Grocery,219.91,3,0,330.22,60.11
2024-01-15,SKU-002,Grocery,219.91,3,0,526.24,58.46
2024-01-16,SKU-002,Grocery,219.91,3,0,219.04,62.19
2024-01-17,SKU-002,Grocery,219.91,3,0,198.73,53.41
2024-01-18,SKU-002,Grocery,219.91,3,0,264.88,61.94
2024-01-19,SKU-002,Grocery,219.91,3,0,451.71,59.02
2024-01-20,SKU-002,Grocery,219.91,3,1,577.44,83.86
2024-01-21,SKU-002,Grocery,219.91,3,0,489.07,67.88
2024-01-22,SKU-002,Grocery,219.91,3,0,248.56,53.14
2024-01-23,SKU-002,Grocery,219.91,3,0,344.76,60.87
2024-01-24,SKU-002,Grocery,219.91,3,1,172.25,67.13
2024-01-25,SKU-002,Grocery,219.91,3,0,232.54,56.48
2024-01-26,SKU-002,Grocery,219.91,3,0,504.38,62.55
2024-01-27,SKU-002,Grocery,219.91,3,0,517.42,67.27
2024-01-28,SKU-002,Grocery,219.91,3,0,331.26,64.75
2024-01-29,SKU-002,Grocery,219.91,3,1,625.17,72.95
2024-01-30,SKU-002,Grocery,219.91,3,0,384.96,59.58
2024-01-31,SKU-002,Grocery,219.91,3,0,211.29,53.5
2024-02-01,SKU-002,Grocery,219.91,3,0,512.05,59.62
2024-02-02,SKU-002,Grocery,219.91,3,0,477.06,61.81
2024-02-03,SKU-002,Grocery,219.91,3,0,297.65,57.5
2024-02-04,SKU-002,Grocery,219.91,3,0,345.13,74.52
2024-02-05,SKU-002,Grocery,219.91,3,0,395.14,60.76
2024-02-06,SKU-002,Grocery,219.91,3,0,404.75,63.65
2024-02-07,SKU-002,Grocery,219.91,3,0,263.14,58.7
2024-02-08,SKU-002,Grocery,219.91,3,1,492.61,81.3
2024-02-09,SKU-002,Grocery,219.91,3,0,493.94,66.07
2024-02-10,SKU-002,Grocery,219.91,3,1,683.21,91.62
2024-02-11,SKU-002,Grocery,219.91,3,0,498.72,68.49
2024-02-12,SKU-002,Grocery,219.91,3,0,242.92,65.25
2024-02-13,SKU-002,Grocery,219.91,3,0,408.53,59.09
2024-02-14,SKU-002,Grocery,219.91,3,0,244.13,62.73
2024-02-15,SKU-002,Grocery,219.91,3,0,295.94,55.31
2024-02-16,SKU-002,Grocery,219.91,3,1,361.74,77.75
2024-02-17,SKU-002,Grocery,219.91,3,0,247.06,76.45
2024-02-18,SKU-002,Grocery,219.91,3,0,582.3,67.93
2024-02-19,SKU-002,Grocery,219.91,3,0,385.43,57.56
2024-02-20,SKU-002,Grocery,219.91,3,0,213.97,60.5
2024-02-21,SKU-002,Grocery,219.91,3,0,352.43,55.43
2024-02-22,SKU-002,Grocery,219.91,3,0,332.89,67.57
2024-02-23,SKU-002,Grocery,219.91,3,0,598.3,67.79
2024-02-24,SKU-002,Grocery,219.91,3,0,301.74,65.2
2024-02-25,SKU-002,Grocery,219.91,3,0,599.2,67.04
2024-02-26,SKU-002,Grocery,219.91,3,0,454.78,54.7
2024-02-27,SKU-002,Grocery,219.91,3,0,313.01,65.58
2024-02-28,SKU-002,Grocery,219.91,3,1,592.57,76.87
2024-02-29,SKU-002,Grocery,219.91,3,0,352.69,58.87
2024-03-01,SKU-002,Grocery,219.91,3,0,486.06,52.75
2024-03-02,SKU-002,Grocery,219.91,3,1,452.53,84.68
2024-03-03,SKU-002,Grocery,219.91,3,0,555.74,63.0
2024-03-04,SKU-002,Grocery,219.91,3,0,323.1,63.69
2024-03-05,SKU-002,Grocery,219.91,3,0,303.32,63.35
2024-03-06,SKU-002,Grocery,219.91,3,0,346.62,61.04
2024-03-07,SKU-002,Grocery,219.91,3,0,268.58,59.3
2024-03-08,SKU-002,Grocery,219.91,3,0,338.21,63.53
2024-03-09,SKU-002,Grocery,219.91,3,0,404.14,64.84
2024-03-10,SKU-002,Grocery,219.91,3,0,348.72,63.99
2024-03-11,SKU-002,Grocery,219.91,3,1,568.87,77.22
2024-03-12,SKU-002,Grocery,219.91,3,0,475.53,62.06
2024-03-13,SKU-002,Grocery,219.91,3,0,554.25,63.16
2024-03-14,SKU-002,Grocery,219.91,3,0,472.49,62.2
2024-03-15,SKU-002,Grocery,219.91,3,0,147.69,57.76
2024-03-16,SKU-002,Grocery,219.91,3,0,283.98,73.02
2024-03-17,SKU-002,Grocery,219.91,3,1,739.13,85.69
2024-03-18,SKU-002,Grocery,219.91,3,0,236.23,57.5
2024-03-19,SKU-002,Grocery,219.91,3,0,197.43,58.48
2024-03-20,SKU-002,Grocery,219.91,3,1,646.99,73.64
2024-03-21,SKU-002,Grocery,219.91,3,0,442.05,63.65
2024-03-22,SKU-002,Grocery,219.91,3,0,198.98,65.53
2024-03-23,SKU-002,Grocery,219.91,3,0,398.29,69.0
2024-03-24,SKU-002,Grocery,219.91,3,1,693.57,92.62
2024-03-25,SKU-002,Grocery,219.91,3,0,265.22,64.15
2024-03-26,SKU-002,Grocery,219.91,3,0,387.09,55.8
2024-03-27,SKU-002,Grocery,219.91,3,0,256.54,63.22
2024-03-28,SKU-002,Grocery,219.91,3,0,537.82,62.62
2024-03-29,SKU-002,Grocery,219.91,3,0,166.12,58.07
2024-03-30,SKU-002,Grocery,219.91,3,1,437.48,82.48
2024-03-31,SKU-002,Grocery,219.91,3,0,341.14,76.23
2024-04-01,SKU-002,Grocery,219.91,3,1,397.94,78.73
2024-04-02,SKU-002,Grocery,219.91,3,0,435.06,60.15
2024-04-03,SKU-002,Grocery,219.91,3,0,234.71,56.78
2024-04-04,SKU-002,Grocery,219.91,3,0,206.35,57.26
2024-04-05,SKU-002,Grocery,219.91,3,1,290.68,74.43
2024-04-06,SKU-002,Grocery,219.91,3,0,352.4,70.41
2024-04-07,SKU-002,Grocery,219.91,3,0,293.81,64.93
2024-04-08,SKU-002,Grocery,219.91,3,0,493.18,63.06
2024-04-09,SKU-002,Grocery,219.91,3,0,336.19,52.79
2024-04-10,SKU-002,Grocery,219.91,3,0,459.64,61.62
2024-04-11,SKU-002,Grocery,219.91,3,0,182.44,62.3
2024-04-12,SKU-002,Grocery,219.91,3,0,312.91,56.86
2024-04-13,SKU-002,Grocery,219.91,3,0,463.95,63.54
2024-04-14,SKU-002,Grocery,219.91,3,0,464.98,71.26
2024-04-15,SKU-002,Grocery,219.91,3,0,475.64,57.86
2024-04-16,SKU-002,Grocery,219.91,3,0,227.64,64.1
2024-04-17,SKU-002,Grocery,219.91,3,1,267.63,77.37
2024-04-18,SKU-002,Grocery,219.91,3,0,310.95,59.05
2024-04-19,SKU-002,Grocery,219.91,3,0,465.84,61.14
2024-04-20,SKU-002,Grocery,219.91,3,0,620.29,70.36
2024-04-21,SKU-002,Grocery,219.91,3,0,175.6,58.4
2024-04-22,SKU-002,Grocery,219.91,3,0,507.9,58.62
2024-04-23,SKU-002,Grocery,219.91,3,1,240.8,69.19
2024-04-24,SKU-002,Grocery,219.91,3,1,686.78,78.71
2024-04-25,SKU-002,Grocery,219.91,3,0,191.27,61.63
2024-04-26,SKU-002,Grocery,219.91,3,1,350.67,71.25
2024-04-27,SKU-002,Grocery,219.91,3,0,500.63,66.71
